buying_format,category,item_custom_info,item_url,thumbnail_url,title
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41182849/agco-rt145.html,,Agco RT145
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41182766/john-deere-6155m.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/199823/41182766/41182766_1616802320_986.jpg,John Deere 6155M
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41180033/case-ih-504.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/444618/41180033/41180033_1616459504_909.jpg,Case IH 504
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41180032/john-deere-3020.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/444618/41180032/41180032_1616459503_274.jpg,John Deere 3020
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41180023/mahindra-2565.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/444618/41180023/41180023_1616459472_252.jpg,Mahindra 2565
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41180020/new-holland-boomer-45.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/444618/41180020/41180020_1616459465_325.jpg,New Holland BOOMER 45
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41180019/new-holland-boomer-35.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/444618/41180019/41180019_1616459462_153.jpg,New Holland BOOMER 35
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41176649/new-holland-tl100a.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/318385/41176649/41176649_1616283936_483.jpg,New Holland TL100A
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41177526/case-ih-magnum-380-rowtrac-cvt.html,,Case IH MAGNUM 380 ROWTRAC CVT
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41176885/john-deere-6220l.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/618064/41176885/41176885_1616308385_735.jpg,John Deere 6220L
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41176650/kubota-m7-171.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/465998/41176650/41176650_1616284263_826.jpg,Kubota M7-171
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/new/farm-tractors/41065859/case-ih-magnum-180-cvt.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/318385/41065859/41065859_1616198037_423.jpg,Case IH MAGNUM 180 CVT
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41166460/john-deere-9530.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/346735/41166460/41166460_1616197781_154.jpg,John Deere 9530
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41166503/case-ih-magnum-340.html,,Case IH MAGNUM 340
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41166579/john-deere-8260r.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/488957/41166579/41166579_1616198826_501.jpg,John Deere 8260R
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41166578/john-deere-8310r.html,//d22dk94hfc1k6q.cloudfront.net/none/220-160/488957/41166578/41166578_1616198821_164.jpg,John Deere 8310R
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41163754/john-deere-6115d.html,,John Deere 6115D
sale,"{'cat1_name': 'Farming', 'cat1_id': 'Farming', 'cat2_name': 'Tractor', 'cat2_id': 'Tractor', 'cat3_name': 'Farm Tractor', 'cat3_id': 'Farm Tractor'}",{'desc': ''},https://www.agriaffaires.us/used/farm-tractors/41163763/case-ih-magnum-250.html,,Case IH MAGNUM 250
